2850.	-0.034283
2850.05	-0.027116
2850.1	-0.022774
2850.15	-0.020769
2850.2	-0.018213
2850.25	-0.011232
2850.3	-0.016052
2850.35	-0.015588
2850.4	-0.008269
2850.45	-0.000264
2850.5	0.000939
2850.55	0.011807
2850.6	0.015474
2850.65	0.018075
2850.7	0.015609
2850.75	0.012186
2850.8	0.016223
2850.85	0.02249
2850.9	0.029993
2850.95	0.031765
2851.	0.031789
2851.05	0.036265
2851.1	0.042442
2851.15	0.039629
2851.2	0.041138
2851.25	0.040957
2851.3	0.044976
2851.35	0.047373
2851.4	0.048773
2851.45	0.047236
2851.5	0.039232
2851.55	0.03525
2851.6	0.029834
2851.65	0.017576
2851.7	0.005636
2851.75	-0.002653
2851.8	-0.005703
2851.85	-0.001977
2851.9	0.016147
2851.95	0.048718
2852.	0.101217
2852.05	0.164099
2852.1	0.221771
2852.15	0.273699
2852.2	0.310039
2852.25	0.319068
2852.3	0.309152
2852.35	0.281434
2852.4	0.237725
2852.45	0.195505
2852.5	0.154402
2852.55	0.110036
2852.6	0.076022
2852.65	0.047525
2852.7	0.041288
2852.75	0.039168
2852.8	0.035882
2852.85	0.030384
2852.9	0.02008
2852.95	0.001179
2853.	-0.013209
2853.05	-0.030822
2853.1	-0.028873
2853.15	-0.012574
2853.2	0.0291
2853.25	0.101605
2853.3	0.198211
2853.35	0.310064
2853.4	0.414682
2853.45	0.483265
2853.5	0.506087
2853.55	0.46363
2853.6	0.381219
2853.65	0.27444
2853.7	0.174163
2853.75	0.11187
2853.8	0.084621
2853.85	0.096331
2853.9	0.116083
2853.95	0.123746
2854.	0.12529
2854.05	0.111043
2854.1	0.097246
2854.15	0.087313
2854.2	0.074217
2854.25	0.067777
2854.3	0.064859
2854.35	0.06447
2854.4	0.074463
2854.45	0.092402
2854.5	0.11204
2854.55	0.132965
2854.6	0.140992
2854.65	0.15405
2854.7	0.167772
2854.75	0.168897
2854.8	0.161084
2854.85	0.154822
2854.9	0.145135
2854.95	0.138523
2855.	0.139095
2855.05	0.145682
2855.1	0.158618
2855.15	0.182902
2855.2	0.209297
2855.25	0.233481
2855.3	0.252467
2855.35	0.265683
2855.4	0.265817
2855.45	0.239928
2855.5	0.205345
2855.55	0.178086
2855.6	0.153614
2855.65	0.130473
2855.7	0.118838
2855.75	0.125106
2855.8	0.130931
2855.85	0.143015
2855.9	0.160015
2855.95	0.178448
2856.	0.191667
2856.05	0.203436
2856.1	0.208574
2856.15	0.211759
2856.2	0.205361
2856.25	0.210753
2856.3	0.210524
2856.35	0.204621
2856.4	0.213387
2856.45	0.22629
2856.5	0.24882
2856.55	0.275594
2856.6	0.302419
2856.65	0.325615
2856.7	0.340558
2856.75	0.348273
2856.8	0.345504
2856.85	0.337226
2856.9	0.324543
2856.95	0.310266
2857.	0.303458
2857.05	0.298255
2857.1	0.299168
2857.15	0.304465
2857.2	0.30857
2857.25	0.323821
2857.3	0.338371
2857.35	0.353992
2857.4	0.370766
2857.45	0.381613
2857.5	0.39858
2857.55	0.411284
2857.6	0.430847
2857.65	0.444536
2857.7	0.463911
2857.75	0.486351
2857.8	0.506542
2857.85	0.523907
2857.9	0.548228
2857.95	0.562743
2858.	0.582602
2858.05	0.601303
2858.1	0.620819
2858.15	0.645724
2858.201	0.677583
2858.251	0.719821
2858.301	0.796003
2858.351	0.88955
2858.401	1.010639
2858.451	1.176561
2858.501	1.372666
2858.551	1.598402
2858.601	1.847328
2858.651	2.103476
2858.701	2.328723
2858.751	2.471102
2858.801	2.463298
2858.851	2.20323
2858.901	1.555354
2858.951	0.363302
2859.001	-1.571967
2859.051	-4.479147
2859.101	-8.576289
2859.151	-14.111559
2859.201	-21.293829
2859.251	-30.212632
2859.301	-40.663354
2859.351	-51.91223
2859.401	-62.361417
2859.451	-69.259641
2859.501	-68.696616
2859.551	-56.120406
2859.601	-27.612274
2859.651	18.195004
2859.701	78.142726
2859.751	143.425466
2859.801	200.407053
2859.851	233.939654
2859.901	232.990407
2859.951	195.897767
2860.001	131.59155
2860.051	55.550345
2860.101	-16.978543
2860.151	-75.929956
2860.201	-117.190236
2860.251	-140.234034
2860.301	-145.576701
2860.351	-134.439279
2860.401	-110.198076
2860.451	-78.932807
2860.501	-47.673537
2860.551	-21.665197
2860.601	-3.123828
2860.651	7.823736
2860.701	11.797124
2860.751	9.935454
2860.801	4.2766
2860.851	-2.582834
2860.901	-8.422552
2860.951	-11.944299
2861.001	-12.547002
2861.051	-10.109868
2861.101	-5.031875
2861.151	1.597403
2861.201	8.378027
2861.251	14.075063
2861.301	17.833134
2861.351	19.277644
2861.401	18.584659
2861.451	16.366888
2861.501	13.398919
2861.551	10.347506
2861.601	7.673809
2861.651	5.567399
2861.701	4.007117
2861.751	2.968632
2861.801	2.363361
2861.851	2.02556
2861.901	1.764333
2861.951	1.496466
2862.001	1.245959
2862.051	0.99621
2862.101	0.729362
2862.151	0.550796
2862.201	0.52636
2862.251	0.533759
2862.301	0.4306
2862.351	0.238271
2862.401	0.084588
2862.451	0.084195
2862.501	0.244399
2862.551	0.460019
2862.601	0.5984
2862.651	0.657514
2862.701	0.73374
2862.751	0.895971
2862.801	1.155919
2862.851	1.557906
2862.901	2.16437
2862.951	2.929341
2863.001	3.607194
2863.051	3.874433
2863.101	3.561844
2863.151	2.767372
2863.201	1.76136
2863.251	0.791518
2863.301	-0.019427
2863.351	-0.688264
2863.401	-1.27414
2863.451	-1.7669
2863.501	-2.071017
2863.551	-2.077401
2863.601	-1.764039
2863.651	-1.240327
2863.701	-0.709219
2863.751	-0.358682
2863.801	-0.278085
2863.851	-0.420376
2863.901	-0.679732
2863.951	-0.956455
2864.001	-1.117285
2864.051	-1.08608
2864.101	-0.845425
2864.151	-0.442657
2864.201	-0.000849
2864.251	0.340121
2864.301	0.445478
2864.351	0.304509
2864.401	-0.031188
2864.451	-0.445389
2864.501	-0.812191
2864.551	-1.043098
2864.601	-1.126713
2864.651	-1.083554
2864.701	-0.928817
2864.751	-0.651599
2864.801	-0.267758
2864.851	0.265477
2864.901	0.964182
2864.951	1.759288
2865.001	2.472981
2865.051	2.951059
2865.101	3.163145
2865.151	3.279141
2865.201	3.509116
2865.251	3.936462
2865.301	4.471665
2865.351	4.940274
2865.401	5.213655
2865.451	5.257523
2865.501	5.093475
2865.551	4.76586
2865.601	4.263504
2865.651	3.540659
2865.701	2.55846
2865.751	1.239249
2865.801	-0.399695
2865.851	-2.20231
2865.901	-3.894968
2865.951	-5.21296
2866.001	-6.036866
2866.051	-6.426209
2866.101	-6.526921
2866.151	-6.443487
2866.201	-6.116833
2866.251	-5.511383
2866.301	-4.678718
2866.351	-3.760429
2866.401	-2.854222
2866.451	-1.997921
2866.501	-1.17112
2866.551	-0.355885
2866.601	0.399078
2866.651	1.048817
2866.701	1.57929
2866.751	1.989658
2866.801	2.245388
2866.851	2.292136
2866.901	2.096979
2866.951	1.706746
2867.001	1.230444
2867.051	0.858013
2867.101	0.730829
2867.151	0.910936
2867.201	1.305094
2867.251	1.727454
2867.301	2.007097
2867.351	2.082753
2867.401	1.994921
2867.451	1.857147
2867.501	1.766809
2867.551	1.750898
2867.601	1.746293
2867.651	1.623409
2867.701	1.293602
2867.751	0.811954
2867.801	0.322853
2867.851	-0.026656
2867.901	-0.205174
2867.951	-0.295509
2868.001	-0.421893
2868.051	-0.593519
2868.101	-0.710704
2868.151	-0.667341
2868.201	-0.428666
2868.251	-0.083668
2868.301	0.228707
2868.351	0.423157
2868.401	0.488771
2868.451	0.475011
2868.501	0.481055
2868.551	0.564989
2868.601	0.648876
2868.651	0.620126
2868.701	0.367989
2868.751	-0.098095
2868.801	-0.601798
2868.851	-0.941029
2868.901	-0.987004
2868.951	-0.778075
2869.001	-0.467809
2869.051	-0.203588
2869.101	0.002501
2869.151	0.186081
2869.201	0.387175
2869.251	0.57628
2869.301	0.679549
2869.351	0.665152
2869.401	0.526187
2869.451	0.314241
2869.501	0.132428
2869.551	0.015997
2869.601	-0.025977
2869.651	-0.024304
2869.701	-0.017412
2869.751	0.00988
2869.801	0.069875
2869.851	0.13291
2869.901	0.158772
2869.951	0.130656
2870.001	0.11326
2870.051	0.187982
2870.101	0.352447
2870.151	0.538774
2870.201	0.64677
2870.251	0.641532
2870.301	0.531564
2870.351	0.335995
2870.401	0.093214
2870.451	-0.141435
2870.501	-0.324096
2870.551	-0.419318
2870.601	-0.434983
2870.651	-0.395234
2870.701	-0.309811
2870.751	-0.17151
2870.801	0.002119
2870.851	0.188885
2870.901	0.348804
2870.951	0.444726
2871.001	0.45028
2871.051	0.353193
2871.101	0.190113
2871.151	0.023744
2871.201	-0.099008
2871.251	-0.122917
2871.301	-0.020593
2871.351	0.191204
2871.401	0.447786
2871.451	0.663837
2871.501	0.746897
2871.551	0.685631
2871.601	0.441881
2871.651	0.066887
2871.701	-0.374102
2871.751	-0.79833
2871.801	-1.157926
2871.851	-1.437369
2871.901	-1.620578
2871.951	-1.658799
2872.001	-1.510298
2872.051	-1.182723
2872.101	-0.723641
2872.151	-0.252051
2872.201	0.148348
2872.251	0.440559
2872.301	0.614886
2872.351	0.682233
2872.401	0.674904
2872.451	0.646351
2872.501	0.653462
2872.551	0.718187
2872.601	0.821602
2872.651	0.922783
2872.701	1.041897
2872.751	1.256545
2872.801	1.610522
2872.851	2.087333
2872.901	2.562213
2872.951	2.865819
2873.001	2.892163
2873.051	2.651829
2873.101	2.273956
2873.151	1.869822
2873.201	1.504265
2873.251	1.181832
2873.301	0.878981
2873.351	0.580848
2873.401	0.269024
2873.451	-0.063738
2873.501	-0.406848
2873.551	-0.689089
2873.601	-0.871918
2873.651	-0.957501
2873.701	-0.961678
2873.751	-0.908952
2873.801	-0.788739
2873.851	-0.523347
2873.901	-0.112305
2873.951	0.376799
2874.001	0.798842
2874.051	1.022405
2874.101	0.985775
2874.151	0.728813
2874.201	0.299019
2874.251	-0.197465
2874.301	-0.65461
2874.351	-0.957024
2874.401	-1.010213
2874.451	-0.824317
2874.501	-0.477533
2874.551	-0.092256
2874.602	0.270133
2874.652	0.591235
2874.702	0.83637
2874.752	0.949771
2874.802	0.8971
